Code,Name,Date,Hour,Available Lots
BPlus,Bugis +,04-04-2024,21,188
CQ,Clarke Quay,04-04-2024,21,151
FN,Funan,04-04-2024,21,227
PS,Plaza Singapura,04-04-2024,21,449
RCS,Raffles City,04-04-2024,21,675
TAO,The Atrium@Orchard,04-04-2024,21,29
BM,Bedok Mall,04-04-2024,21,142
TM,Tampines Mall,04-04-2024,21,407
BPP,Bukit Panjang Plaza,04-04-2024,21,106
J8,Junction 8,04-04-2024,21,180
LO,Lot One,04-04-2024,21,235
IMM,IMM,04-04-2024,21,780
WG,Westgate,04-04-2024,21,340
CG,CapitaGreen,04-04-2024,21,155
CT,Capital Tower,04-04-2024,21,37
SBR,Six Battery Road,04-04-2024,21,41
CS,CapitaSpring,04-04-2024,21,173
