Code,Name,Date,Hour,Available Lots
BPlus,Bugis +,13-04-2024,08,304
CQ,Clarke Quay,13-04-2024,08,255
FN,Funan,13-04-2024,08,363
PS,Plaza Singapura,13-04-2024,08,657
RCS,Raffles City,13-04-2024,08,865
TAO,The Atrium@Orchard,13-04-2024,08,40
BM,Bedok Mall,13-04-2024,08,222
TM,Tampines Mall,13-04-2024,08,547
BPP,Bukit Panjang Plaza,13-04-2024,08,301
J8,Junction 8,13-04-2024,08,229
LO,Lot One,13-04-2024,08,281
IMM,IMM,13-04-2024,08,1184
WG,Westgate,13-04-2024,08,512
CG,CapitaGreen,13-04-2024,08,172
CT,Capital Tower,13-04-2024,08,49
SBR,Six Battery Road,13-04-2024,08,158
CS,CapitaSpring,13-04-2024,08,345
