Code,Name,Date,Hour,Available Lots
BPlus,Bugis +,13-04-2024,21,109
CQ,Clarke Quay,13-04-2024,21,12
FN,Funan,13-04-2024,21,148
PS,Plaza Singapura,13-04-2024,21,301
RCS,Raffles City,13-04-2024,21,596
TAO,The Atrium@Orchard,13-04-2024,21,64
BM,Bedok Mall,13-04-2024,21,114
TM,Tampines Mall,13-04-2024,21,330
BPP,Bukit Panjang Plaza,13-04-2024,21,246
J8,Junction 8,13-04-2024,21,145
LO,Lot One,13-04-2024,21,206
IMM,IMM,13-04-2024,21,731
WG,Westgate,13-04-2024,21,265
CG,CapitaGreen,13-04-2024,21,152
CT,Capital Tower,13-04-2024,21,46
SBR,Six Battery Road,13-04-2024,21,137
CS,CapitaSpring,13-04-2024,21,263
