Code,Name,Date,Hour,Available Lots
BPlus,Bugis +,30-03-2024,18,91
CQ,Clarke Quay,30-03-2024,18,164
FN,Funan,30-03-2024,18,31
PS,Plaza Singapura,30-03-2024,18,105
RCS,Raffles City,30-03-2024,18,489
TAO,The Atrium@Orchard,30-03-2024,18,47
BM,Bedok Mall,30-03-2024,18,17
TM,Tampines Mall,30-03-2024,18,73
BPP,Bukit Panjang Plaza,30-03-2024,18,139
J8,Junction 8,30-03-2024,18,55
LO,Lot One,30-03-2024,18,127
IMM,IMM,30-03-2024,18,318
WG,Westgate,30-03-2024,18,0
CG,CapitaGreen,30-03-2024,18,171
CT,Capital Tower,30-03-2024,18,32
SBR,Six Battery Road,30-03-2024,18,141
CS,CapitaSpring,30-03-2024,18,330
