Code,Name,Date,Hour,Available Lots
BPlus,Bugis +,13-04-2024,15,99
CQ,Clarke Quay,13-04-2024,15,150
FN,Funan,13-04-2024,15,40
PS,Plaza Singapura,13-04-2024,15,93
RCS,Raffles City,13-04-2024,15,459
TAO,The Atrium@Orchard,13-04-2024,15,57
BM,Bedok Mall,13-04-2024,15,39
TM,Tampines Mall,13-04-2024,15,159
BPP,Bukit Panjang Plaza,13-04-2024,15,173
J8,Junction 8,13-04-2024,15,55
LO,Lot One,13-04-2024,15,170
IMM,IMM,13-04-2024,15,458
WG,Westgate,13-04-2024,15,71
CG,CapitaGreen,13-04-2024,15,155
CT,Capital Tower,13-04-2024,15,31
SBR,Six Battery Road,13-04-2024,15,135
CS,CapitaSpring,13-04-2024,15,318
